Token Address,reason,pairs_count,liquidity_usd,liquidity_fmt,launch_dt,launch_conf,vol24,vol24_fmt,launch_age_days
2tUfyxgW4sFCNm72bNw5ymG1Adknkp9NL5jcRyVjpump,launch_older_than_30.0d,1.0,,,2026-01-12T20:39:01+00:00,low,,,
AVMmNTaYh61m1HnpRUhyf3TEqkhVE7FaunJQevLDpump,no_pairs,,,,,,,,
AGqLeVxkYaBdSCTW3HvZB7AK4J3Bw6r9FjCi7wFepump,no_pairs,,,,,,,,
d7e6o3Mx6etXE7y6VpEjRW27D9uqFeJqjAuQj1oEnfd,no_pairs,,,,,,,,
FeP9DByEwm6W2vgVn4aBp87MwTSdSHLCKDjGpf4Jpump,no_valid_launch_pair,1.0,,,,,,,
CnxC6apww5SRW7SCx1Uo1PQ1mS6GWvvv6k3bvrscn3tC,no_valid_launch_pair,1.0,,,,,,,
2h15MsesVdZckp4V3918DRKTJg452YfBxDLGwntopump,no_pairs,,,,,,,,
CxcWKH56MaqPUr4YF4dU5zCCEug43hXV3JFHFiHipump,no_valid_launch_pair,1.0,,,,,,,
Gf28XnfnJnDikG8tHK2P3yGEDRbUaqpy9jdxA7HApump,no_valid_launch_pair,1.0,,,,,,,
6jazGc2RGRBtNRsBQC42VNuiRGHqnYjY7ojUxJYFpump,no_valid_launch_pair,1.0,,,,,,,
FD866SejwtEFsFo6uie2Wqb463o4RN1b7U1wfF7sUdUu,no_pairs,,,,,,,,
EVeAzFJ48ATmvCUvhuLmuuqZ77BEupwHKrdXTK9N4jFZ,liquidity<25000.0,1.0,3986.13,3.99k,,,,,
HGNKVNLR4YWatt7WZnRpaZW2ndTKEj3gz1EvncRXeJg8,no_pairs,,,,,,,,
82SPSBs2rvca7Vot469vrwhgVzD6XTsYayNTzGmrpump,no_valid_launch_pair,1.0,,,,,,,
FkGwhWwPVpXUnLuQBYzgbpyqyWPgSA5pWuTPHdxxpump,no_pairs,,,,,,,,
HoxsRirRan9JFpfFTWYNwcN5Q756tk8pv6qudw5gpump,no_valid_launch_pair,1.0,,,,,,,
7EnNdapidW3rD5PyuArhM5CpNTWjgEXTToECAqSwpump,no_valid_launch_pair,1.0,,,,,,,
3r5V1bxPjKVpTN63yuj4yqcNmsNTuGB3Xo8sgFdcpump,liquidity<25000.0,2.0,4366.39,4.37k,,,,,
GQ9ifkUhUd46udDaPyQZoYFmwLb9U96ukxvu5HXdKMxF,no_pairs,,,,,,,,
Gn3fUFzuXFcWGK5Cb3XnvRS52PdACfKHJtN25CtDpump,no_pairs,,,,,,,,
DPjUjJpuCvVBk8cYjpYYwfsTqgKYf4PrBJee5hwbpump,no_pairs,,,,,,,,
W16mVCvhf2YmkZ3J8HXQsQPgk3i5qCh5wZUEBptpump,no_valid_launch_pair,1.0,,,,,,,
8fHVrHu7XwoeVEq3AWBnhevJPef1DCPfSezzujhwpump,liquidity<25000.0,1.0,3818.08,3.82k,,,,,
G1nJ6mmPPP9qXzXLqwNKqrjjrU6Acfjdx8cmXDaSpump,no_valid_launch_pair,1.0,,,,,,,
1WnapfbffmFqGieawyFf9fTaEKf73JtnL4HqSHtpump,no_pairs,,,,,,,,
3kGxgM2rSVpp1tsmX3PEeudzZdop7pQSmBsiwTWopump,no_valid_launch_pair,1.0,,,,,,,
8FBzgKkHPh3BzZsM5Up1o1uDCGANKm8PpuRszJrFpump,liquidity<25000.0,1.0,3293.13,3.29k,,,,,
DemaVbdRNKRokEKyfbn3aCASmw5jrPGdPxnnSPmopump,liquidity<25000.0,2.0,6113.61,6.11k,,,,,
9njS4U4LFCjrvaMce3fmfN18ajCPXZnBve9J71nopump,no_pairs,,,,,,,,
ANVWi3AAkjXRnesAMtAQNRPcrhSnKKbQwsRVe7xpump,liquidity<25000.0,1.0,24212.27,24.21k,,,,,
2EbPCKokCD7pf5eavGCCheuTaHzug6zd7wBBiUfupump,no_valid_launch_pair,1.0,,,,,,,
8Ew54LoiRagLTuLpsKSC1Zz7PDwBo6MsXoQsGDSPpump,no_pairs,,,,,,,,
54ZcoiWgym7BAyBJE1MgSWQuEg2x1qcJSyghtcDypump,liquidity<25000.0,1.0,3509.57,3.51k,,,,,
HV6no4bUkd1zQJUN71AGPYKaKdk6bXg9CkCtTGaPSWAP,liquidity<25000.0,2.0,7442.05,7.44k,,,,,
2cKya2w8ZC7P9Lptop7UqitfwqtxyuMqFU7HBReRpump,no_pairs,,,,,,,,
FiiKTk3drLEWN47ywhm6bERGeTr45VARVAfrsoumpump,no_pairs,,,,,,,,
6WAvej5Gjxt9qC2Lf2ud7SqSEJ1M1VRCgF6Gn3yFpump,no_pairs,,,,,,,,
GXSpVQGg7HUHLZdgcdwEQK2CCuAezLgYK7WoKBMHpump,no_pairs,,,,,,,,
EKzikjgk3vipd2NfgVrZD94z74VMm3jFrjfsBeqPpump,no_valid_launch_pair,1.0,,,,,,,
7WQPMUE4fonTCfTxhi1uCGLMtBHULqkJHJQJ8Tx5Pr6j,no_pairs,,,,,,,,
7CAcuwHnvPCyzc8ZqtNEERssUmnAgkuVWnoMPQBaX29h,no_valid_launch_pair,1.0,,,,,,,
GmmpfKJj5fRPM9uoyArQiovRoAbhV82ShNtpVUjApump,no_valid_launch_pair,1.0,,,,,,,
Dmyx4vPELiemRHomLbdebMxJVR4P6hPFR8vqJzXXpump,no_pairs,,,,,,,,
GB1FWN9cNJdoaKDvvjKfXpLvuTLsq5SoNy4XmyH7pump,liquidity<25000.0,1.0,4025.35,4.03k,,,,,
9vwkht5vmecy6vmjTDkr59rwXJM8uqU2ou2LCj5K7MFW,no_pairs,,,,,,,,
H1mqDYZ57fPcrxZyvmtZFPUsasb2GhEB9fKZ1TvKpump,liquidity<25000.0,1.0,17920.53,17.92k,,,,,
GytQthjDhj3pE9seoZ6ir35VBBH86U22ntkGJndQpump,liquidity<25000.0,1.0,8910.55,8.91k,,,,,
BzJ7XmQJQtnX7S4gf82FRHYQHAxGQxHhWSySDowfpump,no_valid_launch_pair,1.0,,,,,,,
4FHBs9HYBaa6U1cxJ11mqrnGjpKhMCQ5pFK8MVCDpump,liquidity<25000.0,1.0,4165.7,4.17k,,,,,
7yNt8dG6HWkwHro3uKh3THVvZQUsdTUjrxW7XhCDrfPR,liquidity<25000.0,1.0,0.59,0.59,,,,,
A9fvW5g1PZa3mNo5ZyQeQTjetysahGAQyAkyMmo5bonk,no_pairs,,,,,,,,
DFH2cb8CJbz3XhZhaXezWv6GGV54zRvoECWeWga87rUH,no_pairs,,,,,,,,
HxYvKPgKLCHT7ZLVZrjJNTW91wVSQFmwyjnm2Psdpump,liquidity<25000.0,1.0,6565.26,6.57k,,,,,
CPjE8Yv5LZajBvSpQF2ANoZjfoLUyHgr3vVgRRhupump,no_valid_launch_pair,1.0,,,,,,,
Bj3LtYP3e1RHv41pNQmW2F1T2MGGE8dz19tkdDgzBAGS,no_valid_launch_pair,1.0,,,,,,,
HJrb3BzygBzcTZNWpwE25qJ5J6QbdGTN6kk5pXMUpump,no_valid_launch_pair,1.0,,,,,,,
Dp7DP2NyCkRngDnK2tX3xfFhy7fdAgGRcKAr5FEd5AvG,vol24<200000.0,2.0,,,,,36034.21,36.03k,
7pCCqr339ktowpkUv1QkQzonUXVK46EcMTg4Z3TLpump,liquidity<25000.0,1.0,11729.51,11.73k,,,,,
LHt5DejiBg9uAQicUxoBAVsVy7WctqqE6TxKh1Lpump,liquidity<25000.0,1.0,5667.54,5.67k,,,,,
3QfNWfMMbz5DzKiHjC8BM4YpdkjnNbNbnvpWwcvamoon,no_valid_launch_pair,1.0,,,,,,,
DuXZkbvPnvtkuM5kskM7AkEVUoG9FHjNsx6LExu8pump,no_valid_launch_pair,1.0,,,,,,,
BESpHUGYMFNNXUConEaXPjWWV5jYN5YuoSvKWSSvpump,no_valid_launch_pair,1.0,,,,,,,
7ztiBdBy9KZstpiBfBLDZv5v43G69gqWh6irzryxpump,no_pairs,,,,,,,,
HwkWWmKSiTpsLMNN3WKC5GSJYq1MdTqj1KizRiDnRcyL,launch_older_than_30.0d,1.0,,,2025-12-17T19:51:56+00:00,medium,,,
8Y4iGgprZwmH6vj4v7BfRcZaN89TCd6JxYrQ7tNkpump,liquidity<25000.0,2.0,12982.12,12.98k,,,,,
HYx8AmtFGNhg7aSNT1ekhmts3if6AW6PWwrA73XHpump,no_pairs,,,,,,,,
EBzgKcX8ChqtKG9K7EPASX8951yFZFWrUAkNSCA9bonk,no_pairs,,,,,,,,
6RW7F4qi2e18LdKoXpdQR127HdndPzmkqiNcYSHApump,no_pairs,,,,,,,,
HobqfaEL7EDR17taxHGvkga3v2VtvEBy1zkaLFZDpump,liquidity<25000.0,1.0,11382.13,11.38k,,,,,
GdEAjEov4jF1v1tq4cnBJWsK4rbr8ZFs8GojWQmvpump,no_valid_launch_pair,1.0,,,,,,,
4TaJ2Rxf8ZgWEiUUHH9tLTdpsLSm5hoAhdbyVbpMpump,no_valid_launch_pair,1.0,,,,,,,
BszXsxRqx3nHQQK3T1g1LoocA2kuGpZJ7CaLcWatpump,liquidity<25000.0,1.0,4622.34,4.62k,,,,,
8rf4KYYJaK5jDd5NaQhFtLsB4Zxa5hynz1jjW1xWpump,liquidity<25000.0,1.0,4302.88,4.30k,,,,,
HsQVKh4bMP6g2dYHVYTrnS9tdH8AszLr7w264MJ8pump,liquidity<25000.0,1.0,4300.88,4.30k,,,,,
2Xs7muXJAZzXcjihJYFw8rs8xAAmgmXsqnvXKzhJGTti,no_pairs,,,,,,,,
8bH8vmXjCY2GvnLCcmUEBeTsjwHZHoCf6UAibmK4pump,liquidity<25000.0,1.0,5324.74,5.32k,,,,,
5usRg5ADcBGqQNgFNYnMmzJYf3LpS5ShyAjnCPDP8RvA,no_valid_launch_pair,1.0,,,,,,,
95fBPnLkEig6qKPLakxjGxy9DfwRhTE23d3kHwxJpump,no_pairs,,,,,,,,
H6EVAfeEeTYDEPLokBnVZLuNN7JCjqJgH3wvxceDpump,liquidity<25000.0,2.0,4668.89,4.67k,,,,,
Fri9YwgMfpCTLJUgf6bZHkwdVzH95y769TVdPEXnpump,liquidity<25000.0,1.0,16224.5,16.22k,,,,,
H2C1hrTDiQBnbDk8nTjsLii5F3aro2SQD8uK4Vo4pump,no_pairs,,,,,,,,
2Yr1p6mHWxPHtef9XN8Z5ccWXf9gPU4SRxHFZfvQpump,liquidity<25000.0,1.0,4204.32,4.20k,,,,,
8LSxAVJ6UfdpN33W6ha1DVWSj9DCs5sQEYwMzPoxpump,liquidity<25000.0,1.0,3967.07,3.97k,,,,,
8M8d5t9WdHsX6BvFx7QQnAbSSBdCdpNjjioCarP5pump,no_valid_launch_pair,1.0,,,,,,,
EppP8GWgTQ832PPxYesCeK94fDZ76US4Bws3ZdE8pump,no_pairs,,,,,,,,
EwQTHdHF16bFiw1HTpz8Sb58vZ7ffjMdWjqxXN3Ppump,no_valid_launch_pair,1.0,,,,,,,
5kDbtGXaLumcC9nmcEmttEPPAv8RnfpuTewiDvaopump,no_pairs,,,,,,,,
BUtjP2LDeHM9wAev8VYxrGxrKLqoxCevms21BDuUpump,no_pairs,,,,,,,,
F25QooHmSLpK3NW2W1M4iakufFBwjMqqzekxaX3Apump,no_pairs,,,,,,,,
HQDCzpk9bobRzqgZtU72N7AiAkaURoEFBqPgfiCypump,no_pairs,,,,,,,,
AHfm9kcbGGNT6Ba8S9UQFBUSthhQgHFpCvZ8RBV1pump,no_pairs,,,,,,,,
CAkWFWymUKRFzZ3nVm1WnFcbfd1kDf5pGpENS8Hcpump,no_valid_launch_pair,1.0,,,,,,,
9yNMCFzq1CcCBQTxUKC9VqMGdwpVHy6DE2TvAaUZwaY3,no_pairs,,,,,,,,
5ByzST8m3LeRw5siEy2Pv87k9JoYxYyXdtfCcyyeVpZf,no_pairs,,,,,,,,
E4kM3zXBTWHTtAjyPQJoXet7VYiKNBGYqtUSa4oSpump,liquidity<25000.0,1.0,3256.64,3.26k,,,,,
HKHMcMjpcZyTqejBxGZ6Lp6xLNtcKcMUxj5MrxRLpump,no_pairs,,,,,,,,
H64EuQLwEpR12KLDS6cH457L6Asr5wgqL8a5tatApump,no_pairs,,,,,,,,
JAEHVhDPmCxkWAXSM8ZABcvMJwsGkqix3aMoyoeHpump,no_pairs,,,,,,,,
Bedkb3YiDUH1qvqYxte22kaD3Vm7CP9D9i67GyvBpump,liquidity<25000.0,1.0,3694.59,3.69k,,,,,
4p2zj57UpNqrqbksGaXVzdXkxFQKZDwRyXVfqnnYpump,no_valid_launch_pair,1.0,,,,,,,
E8yucQu2BuH8hyDaEt6NMM87cph9WUmkFv5LTYSNpump,no_valid_launch_pair,1.0,,,,,,,
2cyQXRwMEFcJYBBvd16VT3XVFTmiJ8oQXQsgEpiXpump,liquidity<25000.0,1.0,4083.15,4.08k,,,,,
5X8WaZmwHEcVrbwqg4vvuSRdpPKLaoXNirQoFF1ppump,no_pairs,,,,,,,,
42WnCDkVngrWERoKTca625DsjKyXMWaGjAC5dyNipump,liquidity<25000.0,1.0,6336.16,6.34k,,,,,
2EnAgMhXYfdqGNef8DcaadvYoUdRWrbZtRCNtPAXpump,no_valid_launch_pair,1.0,,,,,,,
EFdSjNQ4gAD3N4o9fJ5HcDS764f9otkzXDDK4513pump,no_pairs,,,,,,,,
68Ce7Jb9JT7r8amwCtDtSi9kT5xMwVrsPd767hqKpump,no_valid_launch_pair,1.0,,,,,,,
6Tev6cAunZuvQEAQhUzXyHBMwqVcyu53fWLDUoRUpump,no_valid_launch_pair,1.0,,,,,,,
kWXQ7MSTVxRTesdYMixj34Z6BDTUBMAgaMfspR8sbxN,no_valid_launch_pair,1.0,,,,,,,
8sLHhz3EMujr8kVCuGsVqcDNawR9z1kSV2UZALPY2SY3,no_pairs,,,,,,,,
tn7GnPhMYDueMtEVRYp5SrtVHrZSQsp9YJonGP2pump,no_pairs,,,,,,,,
Ea5YYYjJpFMXnvGddgitWGZv225vrfCfDBVmvCT8pump,liquidity<25000.0,1.0,9849.69,9.85k,,,,,
4Emjk1P3nvxc9f78ATUZd1AYmSVjZft96D3xbnodpump,liquidity<25000.0,2.0,4029.14,4.03k,,,,,
3nSUML5NHLUEBYuqwfHj69wa72vZ2ysBJFhubvXhUnrq,no_pairs,,,,,,,,
NUxNp1DiM9L684saNNeaCrYdN19jtdDjoK6JdTqBL5z,no_pairs,,,,,,,,
EirpkRcuj7oQvTZZgWXuCmQtGvbdHt7hx6Gk5n1Jpump,liquidity<25000.0,2.0,3658.42,3.66k,,,,,
BdiBRRrfVAEwnfXU3hYGnqmUw4Bns4mnJfq42U55pump,no_valid_launch_pair,1.0,,,,,,,
Ec29EQ4ZzAnmdVcX3tVoaKMQd5XG8emcVfpP17vopump,liquidity<25000.0,1.0,3912.66,3.91k,,,,,
CrUn5FU9AN4mQx342EBxNuXQ7MrrSy9tUbBfRe4Ypump,no_valid_launch_pair,1.0,,,,,,,
6jCokgYeFwzjEM9AcoXsqEwKxG6M7ay9hRexVjW4pump,no_pairs,,,,,,,,
2Mexkemd4X6h2wqZjjPQwwFdGBbfvnWUWty6cHyMpump,no_valid_launch_pair,1.0,,,,,,,
35jRKTFwPhDakY5VJNseHvMDqLZ6Fker6tHvvV6xpump,no_valid_launch_pair,1.0,,,,,,,
Fvd2Jxe6hHxgTG3fCSdLZUe43H9jiYPzeSsreCqypump,liquidity<25000.0,1.0,3398.43,3.40k,,,,,
9GvG3vfbewcP1xnwTYS8sKe6V12JBg8SG2waVExxpump,liquidity<25000.0,1.0,3218.76,3.22k,,,,,
2abhK7Cr4vzCJHG28y24mvB62C2aCFnVNoFQRaHipump,liquidity<25000.0,2.0,3649.6,3.65k,,,,,
HUCEHA6VstgFFErNabnAh29qLDXhtyxYyhGwrLwGpump,no_valid_launch_pair,1.0,,,,,,,
23KErmVtoZLqEh1GEUhES8uG6QpXknAUDCCZaYVdpump,no_valid_launch_pair,1.0,,,,,,,
ASAZ86L4DH3KX79snLMa84Jk3G7yuv2mjwPMBf8tpump,no_valid_launch_pair,1.0,,,,,,,
DjXYs7rtZAYj6YBTmniXrdLKNA2wdopRojckFmuLpump,liquidity<25000.0,3.0,12758.34,12.76k,,,,,
3u8XX5sQUnmChGTxcMTqAyMCbz6WbwJwwcpGNV89pump,no_valid_launch_pair,1.0,,,,,,,
AjZ2pixdhvANRvPb68ouTGf4ZJJpsHbjQaXpoBPstnbw,liquidity<25000.0,1.0,11329.91,11.33k,,,,,
Ap62DshgFGwVUvRbXJCM7yyMhrsgU3zm8WDDFBxEa4nk,no_pairs,,,,,,,,
B1L8kKiLpTtraYz4fsqQrd1N4ePGEgeMcyVYJ7EyXfP4,no_valid_launch_pair,1.0,,,,,,,
4ByK2Vr2eRSnYz34Lvfm85ZaGzt7jm6q3KzXyGAMpump,liquidity<25000.0,1.0,3499.67,3.50k,,,,,
A1ddPaH3GzKFqJ2hsb29MnawmrpERpmuHrT5svybwrmX,no_valid_launch_pair,1.0,,,,,,,
HcXBJmXXWrVnySXFWCkhbQHDuHgDa2Er1p9xKniCpump,no_valid_launch_pair,1.0,,,,,,,
E5SVomLiPkLetEgw8HAuCDtBz1b1YtcbVpvTe3cGpump,no_valid_launch_pair,1.0,,,,,,,
SHn24rDKgPP2afRRwkhguirLQex7WkzTtBrQpXbpump,no_valid_launch_pair,1.0,,,,,,,
9gJVHbSyD4u6gJB6zr4QP2h2eAoaZ2cZBsbJchkVpump,no_pairs,,,,,,,,
9b83iu2shuvDDVNV91sE2ZC2WCT3QxWfifU9k8oJpump,no_valid_launch_pair,1.0,,,,,,,
CrsZEi9UadEeV8TG2e1jd6otG6vX6d8HKqP2ABzHpump,no_valid_launch_pair,1.0,,,,,,,
DwiCAXv4phpRcQPNPSibugWCfivAf4yAVNUNuaArL664,liquidity<25000.0,1.0,0.27,0.27,,,,,
Fogh6BUWBdY4qSu3FyStzt7VMxE1prRC6LkAjJucpump,no_valid_launch_pair,1.0,,,,,,,
EXQk9j1uVPy2CcHYDWHnVGQLNcGKEwkKpTkGq1hEpump,no_valid_launch_pair,1.0,,,,,,,
HAUvj59EC41f6nHne2GiaaCtFbpow2cmSibLPJtzpump,no_valid_launch_pair,1.0,,,,,,,
HbPHRMNZcAunt18VWkYVpmEtwCgHXZqvwnGRQuNPNg4a,liquidity<25000.0,3.0,4267.03,4.27k,,,,,
kMKX8hBaj3BTRBbeYix9c16EieBP5dih8DTSSwCpump,vol24<200000.0,2.0,,,,,194509.66,194.51k,
4fSGkzwpRdinqSg2ZrNJqHRwrMpfWTzbytnC2xGBpump,no_pairs,,,,,,,,
9bBCoXBfm2fYcZe5K5pzMGyj9eika9q7m8NtpQHWpump,no_valid_launch_pair,1.0,,,,,,,
7cMznBFc5QimxgimbLhvC6AZchhKhKbr7y2CzEwrpump,no_valid_launch_pair,1.0,,,,,,,
B1ZUTaqFfqU8SV8WbqmRuH4uM7txgrwWwhvtnZK39p1b,no_pairs,,,,,,,,
2bGDp7K786TbY5Pxrm1RaCRJDMgd9qSwRreen2Evpump,no_valid_launch_pair,1.0,,,,,,,
XaEWLPeKDUHYwwRSLzVwA1MNXsmRLY5pHEnhBGgpump,liquidity<25000.0,1.0,5199.0,5.20k,,,,,
44euKCQdZRBFwR3XHznQZkg3ytHJXb4vDMCyVkFYpump,no_valid_launch_pair,1.0,,,,,,,
EE2H1irjtsxyM5aEo5DiLtFm14PiouYa4veVCXFnpump,no_pairs,,,,,,,,
CtJ1tqGXUjrApCD1hZQ7fyMjCkZY1x4f5kyeNpm93jKg,liquidity<25000.0,2.0,13109.85,13.11k,,,,,
AX9f39ve1GECiZyJkHroGHCEBJkNBwTDr5DDZm4pump,no_valid_launch_pair,1.0,,,,,,,
HZXLy43W7T9baj4aapvKEZNDaTPwU4k5arVVx7Sdpump,no_valid_launch_pair,1.0,,,,,,,
862bVy628wRhSCgVGkTmGivRcnffNdprXWXWNYqipump,no_pairs,,,,,,,,
2tHHHoDUXKbyrwbzfgdYSumwNrd1Nd2EhFAQUhnKpump,liquidity<25000.0,2.0,3084.9,3.08k,,,,,
ARpd48DEPv4mv1dL52z2X6MRXfHRRhZi8Pzk3NYUpump,liquidity<25000.0,1.0,3298.3,3.30k,,,,,
FVhYNKmqW9fCExqf11EpBVj7bewdKGojmWcwQBCCpump,no_valid_launch_pair,1.0,,,,,,,
GtYW4YpE27eMHXcY4hEeUQzzuwumSFdpHdd9Y7iWpump,no_valid_launch_pair,1.0,,,,,,,
7XwGRpVgfu7CvMtQPh4yV6Bvv7ucg8rb4f3bJcfPpump,no_valid_launch_pair,1.0,,,,,,,
51VhWrjWejPe9JB1jd23tcghPc5JxEDSnidPooq3pump,liquidity<25000.0,1.0,6102.06,6.10k,,,,,
AYHDjJagPMQwhYqZ1Xt9SxFhafpkirHDCuN1KfMxpump,no_pairs,,,,,,,,
DFHbqnYmn9xDyjqetxKdycASVzAubTpZsvTMHd8spump,liquidity<25000.0,2.0,3984.14,3.98k,,,,,
BdZwShAkmSvGTYzWSiXBixjG5neG4pNiQCGyCqVupump,no_pairs,,,,,,,,
3anEDXNh25GrRxuBWAvEDoyLPUYFyJ5AwoLdyGdA2qAr,liquidity<25000.0,1.0,0.03,0.03,,,,,
9dMmM53azLHLKAUfe9zs2daAGDLK4egdGKWc3krBpump,no_pairs,,,,,,,,
Ahi8oEBPo93tDF2q2oDPwZm5nSa5VB3wnFTWVVumpump,no_valid_launch_pair,1.0,,,,,,,
BQrwYPnpRSzsNgxfERYRpH8yLEZ9SjWnSLhzrAnipump,liquidity<25000.0,1.0,3364.11,3.36k,,,,,
nJjQJuFK4XdiobzZcBYBfGnjB8aNmJ6Cri7FpAzpump,no_valid_launch_pair,1.0,,,,,,,
8M3ucvq1YTrPufeTSdVzuuAn7aDEszjhRKpg8DQ9pump,liquidity<25000.0,1.0,3681.22,3.68k,,,,,
91dK6XAV5FAgZBs6DhfSmksNGQqWBSwfhkA1s8TQpump,no_valid_launch_pair,1.0,,,,,,,
3gzqRoCC1zduW3krhB7aXhE3PnB8Lp2LA1iZCHfYpump,no_valid_launch_pair,1.0,,,,,,,
BxPGn4ZeBxxDWLPvs4Ukt3xMkUzc7NjGsE1jtvzNRPuq,no_pairs,,,,,,,,
Ef4r4LmsYD3cBUSSaPWZogJ74HkNxDXnPYXCQ4T6pump,no_valid_launch_pair,1.0,,,,,,,
7tNviT7hyPL8ZBxd68rMZ12TMDyUXmeSpHQruzLepump,liquidity<25000.0,1.0,16478.62,16.48k,,,,,
ksNcoYKU3dVGJYerrdydK38qRoZLkSu9o6kUNX5pump,no_valid_launch_pair,1.0,,,,,,,
EGSbWMsC3S9T1uAr54tvtJttfM9DdYZgRnKVNK7BCk1N,no_valid_launch_pair,1.0,,,,,,,
83YTXeswUrZcH7EVa13ruU3rwg7dvZXSJ4HpTVM1pump,no_valid_launch_pair,1.0,,,,,,,
5qhZnSU4Joe1D7KfCyp7h2MkK2me7LXB6Jusj5TPntkV,no_valid_launch_pair,1.0,,,,,,,
3kGea48WppNwgd8HkQ95BHFW5uSAVeJnPd19gruHpump,liquidity<25000.0,3.0,4957.02,4.96k,,,,,
BFUeEK7YdaSQ4FbohvtchqKEdHeB5KuoDJfDpnxwDNkb,no_valid_launch_pair,1.0,,,,,,,
A3m9uZfFBijuc3Hk1Pqhs1VP9jL2iQq9ZoVSLrVYpump,no_valid_launch_pair,1.0,,,,,,,
Ern8GemQxF5Fpzjb9j2ePo58ZVQTnfB6inWvkKknpump,no_valid_launch_pair,1.0,,,,,,,
BJTtvxzaz2nNMDbsipsYgfjG1iMhzYzzu76X25tRbonk,no_valid_launch_pair,1.0,,,,,,,
2vULiAZJPW4pbXbPwu3TnJnBdFARS2RJd2KQ5uwzpump,liquidity<25000.0,6.0,6827.46,6.83k,,,,,
3WtKPf9qvx6ShDCMDidE7Y4zVVuqiTjLdpSDoWXjVtmh,no_valid_launch_pair,1.0,,,,,,,
7aE1mkCs3DgfdwcTmWxBiA1zJCANGb8gfJdo1m631XWJ,no_valid_launch_pair,1.0,,,,,,,
ApEKQzeVsGs5bk9hR1xKUEfoFGzvve2Aszkn4ft5moon,launch_older_than_30.0d,2.0,,,2025-08-21T02:23:33+00:00,high,,,
J4c52A9z4ZzdYHYTDL8LVckp8jzZKwXqqpxieoA1pump,no_valid_launch_pair,1.0,,,,,,,
3NPtbEqkh8ivJkRdrdZ7yJ2Dbdo94vfUnr5UGm78pump,no_valid_launch_pair,1.0,,,,,,,
HDkUA67vFAfjun8uHeLq8K4GVy45cSDf8RTDzakopump,no_valid_launch_pair,1.0,,,,,,,
3wUd3N7XB4wT5CHXvRX3yBidM4Ws4VxEvh3n3hXYpump,no_valid_launch_pair,1.0,,,,,,,
Cp61669kxk9yQdvGmV81BKS3SdUByGd2R28kDpJzEJwb,no_valid_launch_pair,1.0,,,,,,,
AyU88kodjEabmkWbykjJmYWKyq2uTZHiZrHY37XNpump,no_valid_launch_pair,1.0,,,,,,,
9onQEqLWA7S3VvCkViM6pvngzkFUQFUP8vVge8bcpump,no_valid_launch_pair,1.0,,,,,,,
9yY1GrR4v31bQX8K2P7PpHWGSwCit5wTNNBbqP9Xpump,no_valid_launch_pair,1.0,,,,,,,
2poqiRQRH6WVXw7XnRrKs7EinRAJSyBJjBq5hPdupump,no_valid_launch_pair,1.0,,,,,,,
HSYKh3ybi7UiwssTTAXzZF9s3woCukbFBQnJjwX6pump,no_valid_launch_pair,1.0,,,,,,,
3BWnGvE415SDfSiBn9bpC3CMyg4e9YhqcA1o5eBMVASd,no_valid_launch_pair,1.0,,,,,,,
J8GVhw8kR6S9XMm9aJZqXdShGTYFkTY5rFS2tULdpump,no_valid_launch_pair,1.0,,,,,,,
Bx1Qk5w1BJdLfYH9NXfwu82uVtw9jjd5QY8ffLgGpump,liquidity<25000.0,2.0,3704.86,3.70k,,,,,
AhFBbqLd5oRBiVEbC7gGHS49VHXWpYfqxNxBkcqDpump,no_valid_launch_pair,1.0,,,,,,,
FSbn7JzVqbDgw8mNsSd19KSJPy8q2ts65EqpwvNHpump,no_valid_launch_pair,1.0,,,,,,,
7iQtmMXbidDk1euTSvqpGyMkTS3PjLByVsFvrh9Qpump,no_valid_launch_pair,1.0,,,,,,,
BP6nEzQBHT3d8RF2tTjzXuGeutSs54MixxTnivepump,no_valid_launch_pair,1.0,,,,,,,
Gj5hoh8bhvG4NyDwrgtXmwNL32Kpby21x6rqxWsApump,liquidity<25000.0,3.0,4261.93,4.26k,,,,,
GLe3eRrxThkC9LJKEqdn2pE8ZXLZxV1vd9oA8xrApump,liquidity<25000.0,3.0,6094.61,6.09k,,,,,
7vCfNVjjcEokjVDzDZJrVDSPxLeEs2dn4uqZXRAHpump,liquidity<25000.0,2.0,4687.01,4.69k,,,,,
BGeFXN9RhDV6hdwjWrW65MNF8kc1mtywLkVy1tFbpump,liquidity<25000.0,2.0,0.03,0.03,,,,,
22cNif8RTMvBCPtwjGCuivdU5MtAJB1Q4ud9n8BApump,no_valid_launch_pair,1.0,,,,,,,
CjL5QpiD1z4gFUMmPz9UU2hBirTdxcRHJAZyphmLpump,no_valid_launch_pair,1.0,,,,,,,
CqXHxADzh7EyPtWcwcB585YbGcYA8QztsxCcrET9pump,no_valid_launch_pair,1.0,,,,,,,
tmJtUQTx6JGQHMfNnuDKC7us3kQfZqjgcUb4SWHpump,no_valid_launch_pair,1.0,,,,,,,
B3mtxs2yRUCoEPnDpmX1fYJaC9DsnyUtz1FvKsDypump,no_valid_launch_pair,1.0,,,,,,,
DPEEWPtL7t9wMCqHNtRQAoZbJLWmCCwfeZCxG3Hgpump,no_valid_launch_pair,1.0,,,,,,,
8TU1DeAKWrZTy1DmYfPptBE1f8xdTbZCV9W4XF3Cpump,no_valid_launch_pair,1.0,,,,,,,
